time,open,high,low,close,Basis,Upper,Lower,VWAP,Volume,Volume MA,TRIX,ATR
2018-08-21T00:00:00Z,270.51,285.9,269.7,281.21,335.3535,438.4298904,232.2771096,278.9366667,224701.5767,263651.5839,-114.9803406,27.10527147
2018-08-22T00:00:00Z,281.09,298.89,259.5,270.8,328.3625,429.0087498,227.7162502,276.3966667,403936.783,274927.3677,-119.3180129,28.27524561
2018-08-23T00:00:00Z,270.68,280.3,267.55,275.99,321.286,415.5628475,227.0091525,274.6133333,277304.6091,278734.7676,-123.06489,26.79665079
2018-08-24T00:00:00Z,276.06,283.1,270.22,281.19,314.985,402.0152514,227.9547486,278.17,271850.2137,283352.3495,-126.0111708,25.47125548
2018-08-25T00:00:00Z,281.05,282.71,275.99,277.55,308.423,385.3802968,231.4657032,278.75,253375.4948,288075.4357,-128.2931235,23.68542162
2018-08-26T00:00:00Z,277.54,277.91,268.69,274.29,301.8735,365.9640482,237.7829518,273.63,232525.9497,291376.9119,-130.016141,22.30776242
2018-08-27T00:00:00Z,274.17,288.15,271.59,287.71,297.3485,351.2035329,243.4934671,282.4833333,281020.6473,295042.6387,-130.7563418,21.76035648
2018-08-28T00:00:00Z,287.71,298,282.66,295.44,294.3465,341.1352889,247.5577111,292.0333333,318323.2897,297206.4478,-130.4077945,21.14889396
2018-08-29T00:00:00Z,295.44,297,283.55,288.4,290.6015,325.0869435,256.1160565,289.65,324275.4732,301206.8112,-129.3574504,20.41566596
2018-08-30T00:00:00Z,288.35,291,271.88,283.89,288.2055,317.1133415,259.2976585,282.2566667,336993.1441,304842.7617,-127.8385092,20.2922692
2018-08-31T00:00:00Z,283.9,289,276.59,281.41,286.3915,312.0404674,260.7425326,282.3333333,302663.3704,303194.1966,-125.97658,19.5415769
2018-09-01T00:00:00Z,281.46,302,281.34,295.71,285.2825,307.0054325,263.5595675,293.0166667,294944.4401,311165.1786,-123.3710726,19.64809338
2018-09-02T00:00:00Z,295.8,299.33,288.87,295.41,285.8625,308.0124389,263.7125611,294.5366667,153300.0611,303444.5206,-120.1834392,18.77303687
2018-09-03T00:00:00Z,295.51,296.62,285.99,289.09,286.3965,308.315774,264.477226,290.5666667,274753.7006,292923.4868,-116.7288912,17.99750955
2018-09-04T00:00:00Z,289.09,292.64,283,285.3,286.6055,308.3988939,264.8121061,286.98,330102.19,287497.5643,-113.1778545,17.20155626
2018-09-05T00:00:00Z,285.18,287.62,227,228.53,283.6735,317.0659322,250.2810678,247.7166667,528357.4845,302132.1757,-111.4647089,21.33664614
2018-09-06T00:00:00Z,228.28,233.19,212,229.7,279.283,316.5870824,241.9789176,224.9633333,552996.8657,312654.196,-111.0160216,21.32267984
2018-09-07T00:00:00Z,229.73,234.69,213.5,215.22,275.3385,321.2318966,229.4451034,221.1366667,398379.8174,313372.1174,-111.9818413,21.31004366
2018-09-08T00:00:00Z,215.19,220.2,190.01,196.71,270.203,326.0708341,214.3351659,202.3066667,318859.849,314890.9375,-114.650796,22.15575379
2018-09-09T00:00:00Z,196.87,208.6,185.02,195.81,266.468,331.0610246,201.8749754,196.4766667,429255.0259,325395.9993,-118.4537084,22.29139629
2018-09-10T00:00:00Z,196.13,203.42,187.1,197.15,262.265,333.1108164,191.4191836,195.89,418489.8666,335085.4138,-122.8383177,21.72269188
2018-09-11T00:00:00Z,197.22,200.2,176.16,185.18,257.984,336.2123328,179.7556672,187.18,476745.7922,338725.8643,-127.9769824,21.94338789
2018-09-12T00:00:00Z,185.14,185.22,167.32,183.12,253.3405,337.5396935,169.1413065,178.5533333,504047.7917,350063.0234,-133.5292587,21.55830333
2018-09-13T00:00:00Z,183.17,215,183.15,210.68,249.815,334.9540175,164.6759825,202.9433333,739503.3405,373445.6797,-137.9199428,22.54132206
2018-09-14T00:00:00Z,210.91,224.2,202.6,208.82,246.3785,332.3068779,160.4501221,211.8733333,833945.8257,402474.1963,-141.2958873,22.45167234
2018-09-15T00:00:00Z,208.55,227.42,207.64,221.29,243.7285,329.3186416,158.1383584,218.7833333,441046.5293,412900.2253,-143.2111579,22.19722736
2018-09-16T00:00:00Z,221.62,223.5,208.1,220.17,240.3515,324.0424907,156.6605093,217.2566667,425538.5771,420126.1217,-143.915919,21.54987237
2018-09-17T00:00:00Z,220.24,225,192.4,196.16,235.3875,317.1753103,153.5996897,204.52,825020.7745,445460.996,-144.5793248,22.60226548
2018-09-18T00:00:00Z,196.25,215.47,193.47,208.17,231.376,310.1857127,152.5662873,205.7033333,584366.1501,458465.5298,-144.5569725,22.54490686
2018-09-19T00:00:00Z,208.42,214.84,197.58,209.79,227.671,303.1541753,152.1878247,207.4033333,496100.4664,466420.8959,-143.8354567,22.0415824
2018-09-20T00:00:00Z,209.79,226.68,205.56,224,224.8005,296.1438241,153.4571759,218.7466667,573632.2424,479969.3395,-141.9241028,21.95381265
2018-09-21T00:00:00Z,224,252.11,220.66,247.73,222.4015,286.9489248,157.8540752,240.1666667,841029.1295,507273.574,-138.1877966,22.85821144
2018-09-22T00:00:00Z,247.67,255.13,232.7,241.01,219.6815,275.7170556,163.6459444,242.9466667,423740.7403,520795.608,-133.3132762,22.8174294
2018-09-23T00:00:00Z,241.01,249.73,237,244.5,217.452,265.1990881,169.7049119,243.7433333,235214.1492,518818.6304,-127.4806216,21.85672184
2018-09-24T00:00:00Z,244.54,246.2,225.3,228.06,214.59,251.3167744,177.8632256,233.1866667,350139.1505,519820.4784,-121.5781413,21.76560547
2018-09-25T00:00:00Z,228.06,228.1,203.61,219.62,214.1445,250.3971901,177.8918099,217.11,710650.7097,528935.1397,-115.995089,22.02507162
2018-09-26T00:00:00Z,219.5,223.6,207.5,214.42,213.3805,248.9268531,177.8341469,215.1733333,613754.2774,531973.0103,-110.8976822,21.46077908
2018-09-27T00:00:00Z,214.38,234,205.01,229.13,214.076,250.2773941,177.8746059,222.7133333,582274.4409,541167.7414,-105.6208803,22.17784774
2018-09-28T00:00:00Z,229.1,234.42,215.53,221.84,215.3325,250.7721122,179.8928878,223.93,618434.6249,556146.4802,-100.5337489,21.86471938
2018-09-29T00:00:00Z,221.89,237.77,214.18,231.62,217.123,252.0511188,182.1948812,227.8566667,604000.9559,564883.7767,-95.25721107,22.02903182
2018-09-30T00:00:00Z,231.62,239,226.5,232.94,218.9125,253.22599,184.59901,232.8133333,432195.4408,565569.0554,-89.84347871,21.12150498
2018-10-01T00:00:00Z,233.04,235.88,224.46,231.61,221.234,252.2263722,190.2416278,230.65,322900.4613,557876.7889,-84.43794792,20.19755213
2018-10-02T00:00:00Z,231.62,232.51,223.37,225.69,223.3625,248.9718904,197.7531096,227.19,401305.3271,552739.6657,-79.32697062,19.14445193
2018-10-03T00:00:00Z,225.7,226.43,216.51,220.77,223.867,248.8469488,198.8870512,221.2366667,275609.2622,529544.9618,-74.68626572,18.26593269
2018-10-04T00:00:00Z,220.67,227.16,219.49,222.66,224.559,248.581725,200.536275,223.1033333,158137.4297,495754.542,-70.37396529,17.25679625
2018-10-05T00:00:00Z,222.66,231.75,219.35,228.37,224.913,248.9412651,200.8847349,226.49,137730.3579,480588.7334,-66.13525771,16.79424422
2018-10-06T00:00:00Z,228.36,228.86,223.15,225.4,225.1745,249.104235,201.244765,225.8033333,100257.5697,464324.683,-62.11502197,15.73860192
2018-10-07T00:00:00Z,225.39,227.75,221.48,226.14,226.6735,246.5597367,206.7872633,225.1233333,74733.67253,426810.3279,-58.27707108,14.83683031
2018-10-08T00:00:00Z,226.26,232.7,224.21,230.01,227.7655,245.7778041,209.7531959,228.9733333,210989.422,408141.4915,-54.47500732,14.23237028
2018-10-09T00:00:00Z,230.01,231.02,226.56,228.4,228.696,244.7096372,212.6823628,228.66,100246.1843,388348.7774,-50.81003259,13.30166835
2018-10-10T00:00:00Z,228.4,228.78,224.05,226.74,228.833,244.7300502,212.9359498,226.5233333,122748.2141,365804.576,-47.35910675,12.48531898
2018-10-11T00:00:00Z,226.7,226.91,189.01,191.58,226.0255,246.6973615,205.3536385,202.5,497209.723,348613.6057,-45.5692961,14.90576479
2018-10-12T00:00:00Z,191.55,201.87,190.04,196.96,223.823,246.8875929,200.7584071,196.29,216448.3922,338248.9883,-44.776766,14.61283481
2018-10-13T00:00:00Z,196.96,202.78,196.27,201.3,221.663,244.6687055,198.6572945,200.1166667,107215.5262,331849.0571,-44.51609171,13.84113626
2018-10-14T00:00:00Z,201.39,203.56,194.33,197.01,220.1105,245.2698167,194.9511833,198.3,110554.1936,319869.8093,-44.80360194,13.40198042
2018-10-15T00:00:00Z,196.84,239,194.6,214.39,219.849,245.1316897,194.5663103,215.9966667,973857.7477,333030.1612,-44.72077771,16.35417276
2018-10-16T00:00:00Z,214.39,219.95,211.55,215.09,219.8825,245.1380878,194.6269122,215.53,145980.0984,309641.4522,-44.29899178,15.5966325
2018-10-17T00:00:00Z,215.2,216.99,210,212.85,219.0685,244.1280748,194.0089252,213.28,153768.8502,288216.1727,-43.6890749,14.77695321
2018-10-18T00:00:00Z,212.9,215.3,203.53,206.24,218.2885,243.919078,192.657922,208.3566667,150229.601,264805.9215,-43.19014064,14.49057672
2018-10-19T00:00:00Z,206.25,208,204.21,205,216.9575,242.4449745,191.4700255,205.7366667,254660.4864,247338.898,-42.80090315,13.47147417
2018-10-20T00:00:00Z,205.1,209.69,203.57,207.91,215.706,240.3764223,191.0355777,207.0566667,62376.6968,228847.9608,-42.34409605,12.77133378
2018-10-21T00:00:00Z,207.91,211.99,206.74,207.49,214.5,238.2849759,190.7150241,208.74,83277.36128,216866.8058,-41.82977526,12.05501627
2018-10-22T00:00:00Z,207.46,209.3,205,206.67,213.549,236.9867054,190.1112946,206.99,206046.8996,207103.8844,-41.28403682,11.3164433
2018-10-23T00:00:00Z,206.67,207.8,202.14,205.85,212.803,236.2236388,189.3823612,205.2633333,112753.0414,198961.0734,-40.72761638,10.77773441
2018-10-24T00:00:00Z,205.85,207.95,204.73,205.35,211.9375,235.1152332,188.7597668,206.01,97128.82698,195910.6433,-40.16328956,10.05795018
2018-10-25T00:00:00Z,205.35,205.94,202.88,203.93,210.7155,232.8526357,188.5783643,204.25,77411.57217,192894.704,-39.63273538,9.391478735
2018-10-26T00:00:00Z,203.84,209,203,204.92,209.6915,230.8917154,188.4912846,205.64,91143.83291,192439.0171,-39.06464385,9.06848076
2018-10-27T00:00:00Z,204.92,206.15,203.09,204.45,208.607,228.5099798,188.7040202,204.5633333,50235.68329,191214.1177,-38.46931775,8.496244497
2018-10-28T00:00:00Z,204.45,205.94,203.62,204.99,207.356,224.7015313,190.0104687,204.85,44394.83357,182884.3883,-37.81297453,7.908030735
2018-10-29T00:00:00Z,204.99,205.49,195.28,196.96,205.784,220.7515681,190.8164319,199.2433333,118281.8227,183786.1702,-37.44069562,8.127265904
2018-10-30T00:00:00Z,196.95,198.6,195.91,197.27,204.3105,216.2273007,192.3936993,197.26,83633.81463,181830.4502,-37.24236278,7.609431056
2018-10-31T00:00:00Z,197.24,201.45,193.01,198.73,204.668,215.4064442,193.9295558,197.73,114739.7042,162706.9493,-37.08204549,7.68853286
2018-11-01T00:00:00Z,198.7,200.95,197.88,199.96,204.818,215.1994538,194.4365462,199.5966667,86097.98629,156189.429,-36.86863555,7.248672587
2018-11-02T00:00:00Z,199.93,203.74,199.34,202.35,204.8705,215.1906986,194.5503014,201.81,97123.22813,155684.8141,-36.48685624,6.977370436
2018-11-03T00:00:00Z,202.31,202.69,198.59,200.31,205.0355,214.9450781,195.1259219,200.53,72084.92932,153761.3509,-36.04611741,6.703335157
2018-11-04T00:00:00Z,200.27,218.76,199,212.11,204.9215,214.4428513,195.4001487,209.9566667,182534.6216,114195.1945,-35.04735405,7.946827046
2018-11-05T00:00:00Z,212.13,213.39,207.62,210.66,204.7,213.4387802,195.9612198,210.5566667,141432.1406,113967.7967,-33.68973127,7.739510185
2018-11-06T00:00:00Z,210.64,221.25,209.11,220.74,205.0945,215.7676241,194.4213759,217.0333333,197797.4953,116169.2289,-31.6680612,8.158604453
2018-11-07T00:00:00Z,220.77,224.8,217.01,219.07,205.736,218.0270527,193.4449473,220.2933333,204931.0342,118904.3006,-29.2443403,8.123499267
2018-11-08T00:00:00Z,219.06,220.78,212.49,212.79,206.1255,218.7867234,193.4642766,215.3533333,189828.4945,115662.701,-26.81060113,8.13935648
2018-11-09T00:00:00Z,212.79,215.51,209.1,210.77,206.2685,219.0709283,193.4660717,211.7933333,152215.9469,120154.6635,-24.49069676,7.974655863
2018-11-10T00:00:00Z,210.78,215.55,209.02,213.25,206.5565,219.7102162,193.4027838,212.6066667,131384.4789,122560.0194,-22.1920157,7.83706959
2018-11-11T00:00:00Z,213.27,213.99,209,212.54,206.85,220.2602036,193.4397964,211.8433333,136268.8116,119071.115,-19.97726962,7.565920105
2018-11-12T00:00:00Z,212.6,214.22,210.9,212.89,207.202,220.8560933,193.5479067,212.67,99963.97203,118431.6615,-17.84965671,7.161546762
2018-11-13T00:00:00Z,212.91,213.8,209.2,209.84,207.4265,221.0990452,193.7539548,210.9466667,114466.3671,119298.5385,-15.95003074,6.917589927
2018-11-14T00:00:00Z,209.84,210.3,176.16,187.43,206.6015,222.77997,190.42303,191.2966667,434676.1683,137161.7683,-15.22950696,9.51020041
2018-11-15T00:00:00Z,187.43,190,170.99,184.35,205.573,224.4402204,186.7057796,181.78,452416.1078,155225.382,-15.53060231,10.41494323
2018-11-16T00:00:00Z,184.35,185,173,176.89,204.195,226.837154,181.552846,178.2966667,241710.3476,164799.1153,-16.92408799,10.56590102
2018-11-17T00:00:00Z,176.93,177.91,173.94,176.2,202.7555,228.4653444,177.0456556,176.0166667,144804.7099,169819.6091,-19.11026542,9.937719967
2018-11-18T00:00:00Z,176.2,182.94,176.1,178.97,201.856,229.5000253,174.2119747,179.3366667,141736.3226,170992.3341,-21.67657182,9.642699018
2018-11-19T00:00:00Z,179.04,179.33,146.47,150.81,199.533,235.0229896,164.0430104,158.87,596789.8392,196650.1353,-25.91915917,11.85387054
2018-11-20T00:00:00Z,150.76,154.7,126.95,133.82,196.2875,241.9045691,150.6704309,138.49,996552.2872,240740.7645,-32.30525364,13.36778763
2018-11-21T00:00:00Z,133.68,142.01,127.15,138.23,193.201,245.2994479,141.1025521,135.7966667,718957.7855,272383.7544,-39.80816993,13.5099031
2018-11-22T00:00:00Z,138.36,140.4,125.64,126.63,189.415,248.7994412,130.0305588,130.89,334674.0719,284261.2966,-48.66980435,13.62895994
2018-11-23T00:00:00Z,126.58,128.9,118.56,125.02,185.6505,251.0372649,120.2637351,124.16,504352.2439,305874.6623,-58.38041851,13.31572566
2018-11-24T00:00:00Z,125,130.81,112.32,114.89,180.7895,251.798657,109.780343,119.34,471321.5676,320314.0096,-69.15185653,13.80851369
2018-11-25T00:00:00Z,114.83,122.35,102.95,118.67,176.19,250.6950057,101.6849943,114.6566667,836233.3125,355054.0682,-80.0951125,14.3410362
2018-11-26T00:00:00Z,118.65,121.5,106.41,110.68,170.687,247.4413834,93.93261665,112.8633333,679477.3623,379138.0616,-91.419688,14.41236609
2018-11-27T00:00:00Z,110.66,114.31,102.36,111.43,165.305,242.825753,87.78424704,109.3666667,524024.4062,395092.7302,-102.6007842,14.17785503
2018-11-28T00:00:00Z,111.38,126.8,111.37,122.9,160.8105,237.2129658,84.40803421,120.3566667,578552.7412,414528.9425,-112.4557144,14.29710693
2018-11-29T00:00:00Z,122.88,124,114.78,117.98,156.171,231.1305688,81.21143119,118.92,478777.3961,430857.015,-121.3330926,13.81357294
2018-11-30T00:00:00Z,117.99,120.26,111.09,113.73,151.195,223.5036433,78.88635667,115.0266667,418593.6353,445217.4728,-129.4723513,13.3713279
2018-12-01T00:00:00Z,113.71,120.8,111.35,118.1,146.473,214.3387849,78.60721507,116.75,330159.0674,454911.9856,-136.4199714,12.9978681
2018-12-02T00:00:00Z,118.09,120.73,116,116.57,141.657,203.3788247,79.9351753,117.7666667,273657.6215,463596.6681,-142.3027749,12.21045209
2018-12-03T00:00:00Z,116.63,116.96,106.7,108.76,136.603,191.3210976,81.88490241,110.8066667,324446.0332,474095.6514,-147.7231583,12.02469475
2018-12-04T00:00:00Z,108.76,113.2,106,109.94,132.7285,183.3202931,82.13670688,109.7133333,275321.0063,466127.8933,-152.4421025,11.56520001
2018-12-05T00:00:00Z,109.92,110.58,102.38,102.71,128.6465,174.9081996,82.38480039,105.2233333,354071.5324,461210.6645,-156.9772269,11.24470477
2018-12-06T00:00:00Z,102.73,104.68,90.2,91,124.352,167.7609699,80.94303014,95.29333333,586138.5904,478432.0766,-162.1707111,11.55282812
2018-12-07T00:00:00Z,91.18,96.9,82.07,93.05,120.1945,158.5809489,81.8080511,90.67333333,1030073.585,522695.5204,-167.3869211,11.86493973
2018-12-08T00:00:00Z,93.06,98,84.55,90.38,115.765,145.461912,86.06808804,90.97666667,698217.1253,550519.5605,-172.5939392,12.01589785
2018-12-09T00:00:00Z,90.39,98.7,88.63,93.26,112.8875,139.4289987,86.34600127,93.53,520519.3602,546706.0366,-177.2413937,11.83057425
2018-12-10T00:00:00Z,93.26,95.21,88.11,89.91,110.692,137.2085885,84.17541153,91.07666667,408573.0293,517307.0737,-181.5188875,11.38004337
2018-12-11T00:00:00Z,89.88,91.65,85.83,87.76,108.1685,133.2914833,83.04551668,88.41333333,339991.8425,498358.7765,-185.4656467,10.85051543
2018-12-12T00:00:00Z,87.77,91.31,86.63,89.41,106.3075,131.1976964,81.41730364,89.11666667,285436.0403,495896.8749,-188.7457602,10.26284729
2018-12-13T00:00:00Z,89.39,90.71,84.71,86.34,104.3735,129.1579534,79.58904659,87.25333333,331218.3008,487240.1778,-191.5873215,9.856861835
2018-12-14T00:00:00Z,86.35,87.25,82.2,83.82,102.82,128.6460644,76.99393565,84.42333333,318003.7343,479574.2861,-194.1220445,9.39906547
2018-12-15T00:00:00Z,83.82,85,81.79,83.76,101.0745,127.097773,75.05122697,83.51666667,217360.6578,448630.6534,-196.203416,8.809630663
2018-12-16T00:00:00Z,83.75,87.64,83.73,84.67,99.774,126.341159,73.20684103,85.34666667,241366.7631,426725.1234,-197.6331482,8.342999171
2018-12-17T00:00:00Z,84.68,97,84.4,94.02,98.9035,125.0230729,72.78392705,91.80666667,472252.2339,424136.5148,-197.4682609,8.748427822
2018-12-18T00:00:00Z,94.03,101.3,91.34,100.39,97.778,121.4938307,74.06216934,97.67666667,529946.7918,421706.2173,-195.3896783,8.863815648
2018-12-19T00:00:00Z,100.39,107.55,97.75,98.74,96.816,118.6631915,74.96880851,101.3466667,827748.591,439154.7771,-191.9210934,8.952976063
2018-12-20T00:00:00Z,98.73,116,97.88,114.05,96.832,118.7291282,74.93487179,109.31,859612.5721,461205.7239,-186.1004349,9.826025961
2018-12-21T00:00:00Z,113.71,118,104.76,107.69,96.3115,116.597313,76.02568695,110.15,666048.7179,478000.2064,-179.020994,10.15116635
2018-12-22T00:00:00Z,107.67,115.5,105.38,115.2,96.243,116.2622199,76.22378014,112.0266667,405672.8312,484600.9669,-170.4526805,10.14819812
2018-12-23T00:00:00Z,115.18,131.94,114.91,129.03,97.2565,121.3463911,73.16660895,125.2933333,936094.1049,515183.3705,-159.8733863,10.80360783
2018-12-24T00:00:00Z,129.03,157.67,128.8,138.03,98.661,128.2034067,69.11859326,141.5,1319609.817,567397.811,-147.3537315,12.5242166
2018-12-25T00:00:00Z,138.01,139.26,119.68,127.6,99.9055,132.0111528,67.79984724,128.8466667,1076164.128,603502.4408,-134.2674564,13.19619597
2018-12-26T00:00:00Z,127.61,135.32,122.51,129.35,101.823,136.0808435,67.56515646,129.06,794834.056,613937.2141,-120.8613509,13.15941541
2018-12-27T00:00:00Z,129.35,131.09,111.22,113.8,102.8605,137.2493182,68.47168177,118.7033333,752177.9011,600042.4299,-108.5619924,13.7985187
2018-12-28T00:00:00Z,113.75,136.66,111.87,135.3,105.1065,141.7360565,68.47694348,127.9433333,894454.1905,609854.2831,-95.8070858,14.84532644
2018-12-29T00:00:00Z,135.3,145.42,128.5,132.89,107.088,145.1975225,68.97847752,135.6033333,1006654.498,634161.0401,-83.1123155,15.0429144
2018-12-30T00:00:00Z,133,139,127.03,137.77,109.481,148.9612507,70.00074929,134.6,704259.4161,648945.3594,-70.40225844,14.75025589
2018-12-31T00:00:00Z,137.81,138.66,128.7,131.45,111.6655,150.9308672,72.40013283,132.9366667,484604.8396,656176.0093,-58.3496066,14.29404104
2019-01-01T00:00:00Z,131.45,140.67,130,139.1,114.15,153.7548861,74.54511394,136.59,401776.888,661993.0516,-46.55194316,13.94889427
2019-01-02T00:00:00Z,139.1,155.37,137.76,152.01,117.4335,158.1449015,76.72209851,148.38,941486.3152,692506.4524,-34.43687789,14.29757101
2019-01-03T00:00:00Z,152.01,153.64,143.11,146.3,120.5575,160.0424616,81.07253837,147.6833333,708091.3171,712010.8315,-22.69645481,13.93875472
2019-01-04T00:00:00Z,146.3,154.8,143.54,151.97,123.968,161.9031286,86.03287137,150.1033333,805248.9382,741405.2455,-11.18461751,13.68363523
2019-01-05T00:00:00Z,152.08,159.26,151.2,152.83,127.376,162.7363249,92.01567511,154.43,773169.1374,767995.3642,-0.077028334,13.14805092
2019-01-06T00:00:00Z,152.83,157.4,147.51,153.86,130.368,164.017669,96.718331,152.9233333,627908.4737,775778.1762,10.50619412,12.83776036
2019-01-07T00:00:00Z,153.89,155.48,147.86,149.34,132.8155,164.4476112,101.1833888,150.8933333,424765.3026,770519.1018,20.16470841,12.3408308
2019-01-08T00:00:00Z,149.29,151.65,145.2,147.6,135.2585,163.3335033,107.1834967,148.15,441661.0678,751214.7256,28.77356561,11.77979929
2019-01-09T00:00:00Z,147.62,151.5,146.77,148.1,136.961,163.7869672,110.1350328,148.79,299443.563,723206.2752,36.38998873,11.10838984
2019-01-10T00:00:00Z,148.11,149.45,121,124.95,137.824,161.7853851,113.8626149,131.8,871751.7504,733491.4268,41.57755683,12.75997176
2019-01-11T00:00:00Z,124.96,127.36,120.08,124.65,138.2965,160.7819782,115.8110218,124.03,545293.9837,740472.4844,44.77735787,12.23806968
2019-01-12T00:00:00Z,124.67,126.19,122,123.35,138.0125,161.0945293,114.9304707,123.8466667,300262.134,708680.8859,46.29416747,11.47158686
2019-01-13T00:00:00Z,123.35,124.25,111.87,114.16,136.819,162.1344221,111.5035779,116.76,422561.9678,663828.4934,45.81702954,11.5581024
2019-01-14T00:00:00Z,114.17,130.05,113.94,126.95,136.7865,162.1508019,111.4221981,123.6466667,546420.4085,637341.3075,44.75301858,11.99161645
2019-01-15T00:00:00Z,126.95,129.4,116,118.95,136.2665,162.6262051,109.9067949,121.45,649020.5297,630050.6311,42.6805328,12.12574822
2019-01-16T00:00:00Z,118.93,126.88,118.52,121.48,136.6505,161.8898268,111.4111732,122.2933333,513486.6547,618116.0688,40.05888881,11.76710553
2019-01-17T00:00:00Z,121.49,122.99,116.8,121.54,135.9625,162.0475707,109.8774293,120.4433333,447535.2272,595770.1207,37.0669893,11.23595262
2019-01-18T00:00:00Z,121.56,121.98,117.66,119.17,135.2765,162.3515455,108.2014545,119.6033333,235646.684,557219.7299,33.67497957,10.57729047
2019-01-19T00:00:00Z,119.16,125.29,119.14,122.6,134.518,162.1160438,106.9199562,122.3433333,323303.793,538171.9488,30.28910706,10.15564376
2019-01-20T00:00:00Z,122.61,123.32,115.68,117.47,133.819,162.3836977,105.2543023,118.8233333,451792.8535,536531.3495,26.59865888,9.916058638
2019-01-21T00:00:00Z,117.56,118.5,113.61,115.63,132.6455,162.1586106,103.1323894,115.9133333,303632.9346,531624.1518,22.61732081,9.437386387
2019-01-22T00:00:00Z,115.62,119.49,111.39,117.81,130.9355,159.7165517,102.1544483,116.23,359542.6387,502526.968,18.66380488,9.310016255
2019-01-23T00:00:00Z,117.8,118.95,114.8,116.44,129.4425,157.9774448,100.9075552,116.73,230247.6158,478634.7829,14.7144773,8.818586135
2019-01-24T00:00:00Z,116.4,117.15,113.61,116.39,127.6635,154.7588799,100.5681201,115.7166667,216242.2983,449184.4509,10.85247221,8.315863646
2019-01-25T00:00:00Z,116.4,117.5,114.3,115.11,125.7775,150.7730827,100.7819173,115.6366667,198617.0811,420456.8481,7.048655672,7.828638537
2019-01-26T00:00:00Z,115.13,118,115,115.34,123.8515,145.6231368,102.0798632,116.1133333,146216.8282,396372.2658,3.396023057,7.3687682
2019-01-27T00:00:00Z,115.32,116.15,111.04,112.05,121.987,140.9084451,103.0655549,113.08,247369.6056,387502.481,-0.304477325,7.153647419
2019-01-28T00:00:00Z,112.04,112.87,100.91,105.5,119.882,136.1133297,103.6506703,106.4266667,566205.7829,393729.7167,-4.466192575,7.611395284
2019-01-29T00:00:00Z,105.49,106.61,102.22,104.45,117.6995,129.2225664,106.1764336,104.4266667,319768.9135,394745.9843,-8.945991792,7.304595733
2019-01-30T00:00:00Z,104.41,109.8,103.45,108.29,116.8665,128.5797101,105.1532899,107.18,330968.1927,367706.8064,-13.22760413,7.213681854
2019-01-31T00:00:00Z,108.29,110.61,105.46,106.44,115.956,127.9355265,103.9764735,107.5033333,290679.6194,354976.0882,-17.39074809,7.017140725
2019-02-01T00:00:00Z,106.47,108.35,103.77,106.73,115.125,127.2426062,103.0073938,106.2833333,243149.8844,352120.4757,-21.32153383,6.785032084
2019-02-02T00:00:00Z,106.71,111.15,106.07,110.42,114.938,127.223669,102.652331,109.2133333,186908.7573,340337.8151,-24.66803036,6.622648076
2019-02-03T00:00:00Z,110.41,111.11,105.82,107.36,113.9585,125.3483012,102.5686988,108.0966667,227211.5406,324377.3717,-27.71796402,6.495729212
2019-02-04T00:00:00Z,107.33,109.3,106.57,107.68,113.395,124.8561666,101.9338334,107.85,160850.1029,299968.8504,-30.4208781,6.137088335
2019-02-05T00:00:00Z,107.65,108.18,106.47,107.27,112.6845,123.8096418,101.5593582,107.3066667,159730.1886,282281.0271,-32.80457457,5.715460874
2019-02-06T00:00:00Z,107.28,107.83,101.21,104.5,111.8325,122.7218707,100.9431293,104.5133333,337204.3025,276764.4809,-35.0887627,5.801607458
2019-02-07T00:00:00Z,104.49,106.18,103.82,104.48,111.098,121.8898721,100.3061279,104.8266667,147942.0768,272379.2505,-37.2123857,5.473835319
2019-02-08T00:00:00Z,104.48,123,103.41,119.25,110.9305,121.0884574,100.7725426,115.22,589950.6493,285711.5933,-37.9886048,6.818231955
2019-02-09T00:00:00Z,119.32,121.99,117.64,119.19,111.0165,121.4206036,100.6123964,119.6066667,328067.9574,279525.3485,-37.71864334,6.583162245
2019-02-10T00:00:00Z,119.19,126.49,115.81,125.12,111.491,123.4438087,99.53819129,122.4733333,385819.0962,283634.6566,-36.22871167,6.973337269
2019-02-11T00:00:00Z,125.12,125.28,119.24,120.89,111.645,123.9923503,99.29764968,121.8033333,389405.304,285127.7899,-34.13899566,6.884448006
2019-02-12T00:00:00Z,120.88,123.89,118.18,122.41,111.9435,125.0079285,98.87907154,121.4933333,343765.6699,290803.6926,-31.52088513,6.772595815
2019-02-13T00:00:00Z,122.4,126.47,120.7,121.86,112.217,125.8585983,98.57540171,123.01,317827.3196,295882.9436,-28.58981775,6.677110499
2019-02-14T00:00:00Z,121.86,124.5,120.1,120.42,112.4825,126.5393558,98.4256442,121.6733333,297205.7874,300812.3789,-25.57964654,6.460242832
2019-02-15T00:00:00Z,120.47,124.25,120.19,121.67,112.799,127.3744409,98.22355915,122.0366667,255296.0814,306266.3416,-22.47629356,6.231648277
2019-02-16T00:00:00Z,121.66,124.99,121.54,122.67,113.33,128.5185075,98.1414925,123.0666667,215320.7013,304663.8964,-19.29288641,5.966729393
2019-02-17T00:00:00Z,122.67,135.61,122.43,133.75,114.7425,131.8843679,97.6006321,130.5966667,614788.6008,307093.0373,-15.36764624,6.653707546
